"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","A27","B28","C29","D30","E31","F32","G33","H34","I35","J36","K37","L38","M39","N40","O41","P42","Q43","R44","S45","T46","U47","V48","W49","X50","Y51","Z52","A53","B54","C55","D56","E57","F58","G59","H60","I61","J62","K63","L64","M65","N66","O67","P68","Q69","R70","S71"
"601","OTROS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0"
"602","PARA COMPRAR UN AUTO","50","98","32","97","18","100","29","96.7","21","100","12","100","9","100","9","90","11","100","9","100","14","100","20","100","12","92.3","4","100","6","100","0","NaN","1","100","4","100","11","100","8","100","5","83.3","5","100","10","100","12","100","1","100","10","100","10","100","14","93.3","3","100","6","85.7","14","100","1","100","0","NaN","7","100","4","100"
"603","PARA IRME DE VIAJE O VACACIONES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0"
"604","PARA SOLICITAR ALGUN PRESTAMO O CREDITO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0"
"605","PARA GASTOS EN GENERAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0"
"606","AHORRAR E INVERTIR PARA UN FUTURO","1","2","1","3","0","0","1","3.3","0","0","0","0","0","0","1","10","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","NaN","0","0","1","25","0","0","0","0","0","0","0","0","0","0","1","8.3","0","0","0","0","0","0","0","0","0","0","0","0","1","7.1","0","0","0","NaN","0","0","0","0"
"607","PARA GASTOS DE LA ESCUELA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0"
"608","GASTOS MÉDICOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0"
"609","POR SEGURIDAD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0"
"610","PARA MEJORAS EN LA CASA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0"
"611","ASEGURAR A MI FAMILIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0"
"612","ASEGURAR MI PATRIMONIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0"
"613","NO ME INTERESA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0"
"614","","99","194.1","64","193.9","35","194.4","58","193.3","41","195.2","23","191.7","18","200","19","190","21","190.9","18","200","28","200","37","185","26","200","8","200","12","200","0","NaN","0","0","7","175","22","200","16","200","12","200","10","200","18","180","22","183.3","0","0","20","200","20","200","29","193.3","6","200","14","200","26","185.7","0","0","0","NaN","14","200","8","200"
"615","Total","51","100","33","100","18","100","30","100","21","100","12","100","9","100","10","100","11","100","9","100","14","100","20","100","13","100","4","100","6","100","0","NaN","1","100","4","100","11","100","8","100","6","100","5","100","10","100","12","100","1","100","10","100","10","100","15","100","3","100","7","100","14","100","1","100","0","NaN","7","100","4","100"
"616",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"617","P11.Pr.stamos.de.nomina","Total_Total_f","Total_Total_pct","A3_Sí (Bancarizado)_f","A3_Sí (Bancarizado)_pct","A3_No (No Bancarizado)_f","A3_No (No Bancarizado)_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","Edad.Rango_18 - 24 años_f","Edad.Rango_18 - 24 años_pct","Edad.Rango_25 - 34 años_f","Edad.Rango_25 - 34 años_pct","Edad.Rango_35 - 44 años_f","Edad.Rango_35 - 44 años_pct","Edad.Rango_45 - 55 años_f","Edad.Rango_45 - 55 años_pct","Plaza_Veracruz (Veracruz)_f","Plaza_Veracruz (Veracruz)_pct","Plaza_Chiapas (Ocozocoautla de espinosa)_f","Plaza_Chiapas (Ocozocoautla de espinosa)_pct","Plaza_Yucatan (Hunucma)_f","Plaza_Yucatan (Hunucma)_pct","Plaza_Ciudad de México (AMCM)_f","Plaza_Ciudad de México (AMCM)_pct","Plaza_Puebla (Tepeaca)_f","Plaza_Puebla (Tepeaca)_pct","Plaza_Jalisco (Ayotlan)_f","Plaza_Jalisco (Ayotlan)_pct","Plaza_Nuevo Leon (Monterrey)_f","Plaza_Nuevo Leon (Monterrey)_pct","Plaza_Sonora (Heroica de Caborca)_f","Plaza_Sonora (Heroica de Caborca)_pct","Plaza_Sinaloa (Angostura)_f","Plaza_Sinaloa (Angostura)_pct","cluster_1_f","cluster_1_pct","cluster_2_f","cluster_2_pct","cluster_3_f","cluster_3_pct","cluster_4_f","cluster_4_pct","cluster_5_f","cluster_5_pct","cluster_6_f","cluster_6_pct","clusterB_1_f","clusterB_1_pct","clusterB_2_f","clusterB_2_pct","clusterB_3_f","clusterB_3_pct","clusterB_4_f","clusterB_4_pct","clusterB_5_f","clusterB_5_pct","clusterB_6_f","clusterB_6_pct"
"618","PARA ENVIAR O RECIBIR DINERO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"619","APOYAR A MIS FAMILIARES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"620","PARA TENER UN RESPALDO EN EMERGENCIAS","13","38.2","11","36.7","2","50","8","42.1","5","33.3","2","66.7","4","66.7","3","30","3","27.3","1","25","3","37.5","4","30.8","2","66.7","4","40","0","NaN","2","66.7","5","55.6","0","0","1","14.3","0","0","2","50","1","25","2","66.7","1","50","1","33.3","2","28.6","5","50","2","25","2","50","3","100","1","14.3","3","33.3","1","50","2","33.3","1","33.3"
"621","PARA HACER VARIAS OPERACIONES COMODAMENTE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"622","PAGAR DEUDAS","1","2.9","1","3.3","0","0","0","0","1","6.7","0","0","1","16.7","0","0","0","0","0","0","1","12.5","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","1","14.3","0","0","0","0","0","0","0","0","0","0","0","0","1","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","16.7","0","0"
"623","PARA PONER UN NEGOCIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"624","PAGO DE SERVICIOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"625","PARA HACER CRECER MI NEGOCIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"626","PARA HACER COMPRAS","4","11.8","3","10","1","25","2","10.5","2","13.3","0","0","1","16.7","2","20","1","9.1","0","0","1","12.5","2","15.4","0","0","1","10","0","NaN","0","0","1","11.1","0","0","3","42.9","0","0","0","0","0","0","0","0","0","0","0","0","3","42.9","1","10","0","0","0","0","0","0","0","0","0","0","0","0","2","33.3","1","33.3"
"627","PARA AHORRAR TIEMPO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"628","NO SABE/NO CONTESTO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"629","OTROS","1","2.9","1","3.3","0","0","0","0","1","6.7","0","0","0","0","0","0","0","0","1","25","0","0","0","0","0","0","1","10","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","1","25","0","0","0","0","0","0","0","0","0","0","0","0","1","25","0","0","0","0","1","11.1","0","0","0","0","0","0"
"630","PARA COMPRAR UN AUTO","3","8.8","2","6.7","1","25","3","15.8","0","0","0","0","0","0","2","20","1","9.1","0","0","0","0","2","15.4","0","0","1","10","0","NaN","0","0","0","0","1","50","0","0","0","0","1","25","1","25","0","0","0","0","1","33.3","0","0","0","0","2","25","0","0","0","0","1","14.3","0","0","1","50","0","0","0","0"
"631","PARA IRME DE VIAJE O VACACIONES","1","2.9","1","3.3","0","0","1","5.3","0","0","0","0","0","0","1","10","0","0","0","0","0","0","1","7.7","0","0","0","0","0","NaN","0","0","0","0","0","0","1","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","0","0","0","0","0","0","0","0","1","11.1","0","0","0","0","0","0"
"632","PARA SOLICITAR ALGUN PRESTAMO O CREDITO","5","14.7","5","16.7","0","0","3","15.8","2","13.3","0","0","0","0","0","0","3","27.3","2","50","2","25","0","0","0","0","3","30","0","NaN","1","33.3","0","0","0","0","1","14.3","1","50","1","25","1","25","0","0","1","50","0","0","1","14.3","1","10","2","25","0","0","0","0","3","42.9","1","11.1","0","0","1","16.7","0","0"
"633","PARA GASTOS EN GENERAL","1","2.9","1","3.3","0","0","0","0","1","6.7","0","0","0","0","0","0","1","9.1","0","0","1","12.5","0","0","0","0","0","0","0","NaN","0","0","0","0","1","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12.5","0","0","0","0","1","14.3","0","0","0","0","0","0","0","0"
"634","AHORRAR E INVERTIR PARA UN FUTURO","1","2.9","1","3.3","0","0","1","5.3","0","0","0","0","1","16.7","0","0","0","0","0","0","0","0","1","7.7","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","1","50","0","0","0","0","0","0","0","0","1","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","33.3"
"635","PARA GASTOS DE LA ESCUELA","2","5.9","2","6.7","0","0","0","0","2","13.3","1","33.3","0","0","1","10","0","0","0","0","0","0","1","7.7","1","33.3","0","0","0","NaN","0","0","2","22.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","20","0","0","0","0","0","0","0","0","2","22.2","0","0","0","0","0","0"
"636","GASTOS MÉDICOS","1","2.9","1","3.3","0","0","0","0","1","6.7","0","0","1","16.7","0","0","0","0","0","0","1","12.5","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","1","25","0","0","0","0","0","0","1","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","50","0","0","0","0"
"637","POR SEGURIDAD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"638","PARA MEJORAS EN LA CASA","3","8.8","3","10","0","0","1","5.3","2","13.3","0","0","0","0","1","10","2","18.2","0","0","1","12.5","2","15.4","0","0","0","0","0","NaN","0","0","1","11.1","0","0","1","14.3","0","0","0","0","0","0","1","33.3","0","0","0","0","1","14.3","0","0","1","12.5","1","25","0","0","1","14.3","1","11.1","0","0","1","16.7","0","0"
"639","ASEGURAR A MI FAMILIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"640","ASEGURAR MI PATRIMONIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"641","NO ME INTERESA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"642","","66","194.1","58","193.3","8","200","38","200","28","186.7","6","200","10","166.7","20","200","22","200","8","200","14","175","26","200","6","200","20","200","0","NaN","6","200","18","200","4","200","13","185.7","4","200","7","175","8","200","6","200","4","200","5","166.7","13","185.7","20","200","16","200","8","200","6","200","14","200","18","200","3","150","11","183.3","6","200"
"643","Total","34","100","30","100","4","100","19","100","15","100","3","100","6","100","10","100","11","100","4","100","8","100","13","100","3","100","10","100","0","NaN","3","100","9","100","2","100","7","100","2","100","4","100","4","100","3","100","2","100","3","100","7","100","10","100","8","100","4","100","3","100","7","100","9","100","2","100","6","100","3","100"
"644",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"645","P11.Pr.stamo.para.gastos.personale","Total_Total_f","Total_Total_pct","A3_Sí (Bancarizado)_f","A3_Sí (Bancarizado)_pct","A3_No (No Bancarizado)_f","A3_No (No Bancarizado)_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","Edad.Rango_18 - 24 años_f","Edad.Rango_18 - 24 años_pct","Edad.Rango_25 - 34 años_f","Edad.Rango_25 - 34 años_pct","Edad.Rango_35 - 44 años_f","Edad.Rango_35 - 44 años_pct","Edad.Rango_45 - 55 años_f","Edad.Rango_45 - 55 años_pct","Plaza_Veracruz (Veracruz)_f","Plaza_Veracruz (Veracruz)_pct","Plaza_Chiapas (Ocozocoautla de espinosa)_f","Plaza_Chiapas (Ocozocoautla de espinosa)_pct","Plaza_Yucatan (Hunucma)_f","Plaza_Yucatan (Hunucma)_pct","Plaza_Ciudad de México (AMCM)_f","Plaza_Ciudad de México (AMCM)_pct","Plaza_Puebla (Tepeaca)_f","Plaza_Puebla (Tepeaca)_pct","Plaza_Jalisco (Ayotlan)_f","Plaza_Jalisco (Ayotlan)_pct","Plaza_Nuevo Leon (Monterrey)_f","Plaza_Nuevo Leon (Monterrey)_pct","Plaza_Sonora (Heroica de Caborca)_f","Plaza_Sonora (Heroica de Caborca)_pct","Plaza_Sinaloa (Angostura)_f","Plaza_Sinaloa (Angostura)_pct","cluster_1_f","cluster_1_pct","cluster_2_f","cluster_2_pct","cluster_3_f","cluster_3_pct","cluster_4_f","cluster_4_pct","cluster_5_f","cluster_5_pct","cluster_6_f","cluster_6_pct","clusterB_1_f","clusterB_1_pct","clusterB_2_f","clusterB_2_pct","clusterB_3_f","clusterB_3_pct","clusterB_4_f","clusterB_4_pct","clusterB_5_f","clusterB_5_pct","clusterB_6_f","clusterB_6_pct"
"646","PARA ENVIAR O RECIBIR DINERO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"647","APOYAR A MIS FAMILIARES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"648","PARA TENER UN RESPALDO EN EMERGENCIAS","25","32.1","16","31.4","9","33.3","10","27","15","36.6","3","33.3","6","40","4","25","4","23.5","8","38.1","4","30.8","8","28.6","3","15.8","10","55.6","3","33.3","2","28.6","12","42.9","2","28.6","0","0","2","33.3","2","28.6","0","0","2","66.7","3","21.4","1","20","2","18.2","7","35","5","38.5","7","46.7","1","25","3","23.1","5","29.4","0","0","2","28.6","5","71.4"
"649","PARA HACER VARIAS OPERACIONES COMODAMENTE","1","1.3","1","2","0","0","1","2.7","0","0","0","0","1","6.7","0","0","0","0","0","0","0","0","0","0","1","5.3","0","0","0","0","0","0","1","3.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14.3","0","0"
"650","PAGAR DEUDAS","4","5.1","4","7.8","0","0","2","5.4","2","4.9","0","0","1","6.7","2","12.5","1","5.9","0","0","0","0","3","10.7","0","0","1","5.6","0","0","0","0","1","3.6","0","0","1","25","0","0","1","14.3","0","0","1","33.3","1","7.1","0","0","1","9.1","1","5","1","7.7","0","0","0","0","2","15.4","1","5.9","0","0","1","14.3","0","0"
"651","PARA PONER UN NEGOCIO","3","3.8","2","3.9","1","3.7","1","2.7","2","4.9","0","0","1","6.7","1","6.2","1","5.9","0","0","0","0","1","3.6","1","5.3","1","5.6","0","0","0","0","0","0","0","0","1","25","2","33.3","0","0","0","0","0","0","0","0","0","0","2","18.2","0","0","0","0","1","6.7","0","0","0","0","0","0","0","0","1","14.3","1","14.3"
"652","PAGO DE SERVICIOS","1","1.3","1","2","0","0","0","0","1","2.4","0","0","0","0","1","6.2","0","0","0","0","0","0","0","0","1","5.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14.3","0","0","0","0","0","0","0","0","0","0","1","7.7","0","0","0","0","1","7.7","0","0","0","0","0","0","0","0"
"653","PARA HACER CRECER MI NEGOCIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
